     -0.00286061     -0.03689061      0.06148208     -0.03044192      0.03264344     -0.09561847      0.09471839      0.11576920     -0.12905930     -0.10255955      0.04162866     -0.10177149      0.17586984     -0.01220471      0.03375071     -0.15259138     -0.04495045      0.01126034     -0.26027133     -0.07180523     -0.04632071      0.31360972     -0.12359182      0.00697322     -0.01115207     -0.00806674     -0.08969338     -0.17242687      0.20797159     -0.06497352     -0.47016803      0.09668430      0.28793053     -0.13469947     -0.15299825     -0.11726588      0.13270654     -0.01118558      0.05412351      0.05493329      0.04195436      0.15409573      0.16128409     -0.05432292     -0.27916659     -0.23023125      0.08522744     -0.01668184     -0.01462836     -0.01128798      0.06841417
      0.00755779      0.02123494      0.04524535      0.02710837      0.14403716      0.12071032      0.10414523     -0.04515151      0.05822834     -0.04246851     -0.19014429      0.17716106     -0.14027221     -0.09327755     -0.10454561     -0.26772471     -0.09271290     -0.06436729     -0.13427065     -0.07967575     -0.01813668      0.47363721     -0.28660714      0.00572684     -0.02934341      0.01057663     -0.17269968     -0.29776412     -0.03185440      0.05157713      0.38659540     -0.20139645     -0.24599725      0.10832549      0.11428542      0.01884619     -0.07473397     -0.03532947      0.00755444     -0.03474754      0.03946084      0.03004325      0.05558993      0.00101751     -0.05936447     -0.04305407      0.03572749     -0.00592980     -0.00712367     -0.00011812      0.04035394
      0.00266116      0.04503425      0.02846480      0.20729250     -0.05442529     -0.00941520      0.00582120      0.05506380      0.17395601      0.27301791      0.13324486     -0.03030133     -0.14585893      0.02376457     -0.02577822      0.13983164     -0.03926238     -0.06855146      0.07753497      0.09010612     -0.03433543     -0.17910699      0.00025547      0.01239872      0.13111406     -0.05398328      0.06772046      0.09609314     -0.22757520     -0.00380851      0.11694277     -0.12924523     -0.10285665      0.09580464      0.02582517     -0.14821672      0.07390660      0.03009559      0.14464180     -0.02770887      0.09164223      0.16900974      0.29850740     -0.01680024     -0.43076486     -0.43073345      0.17238778     -0.04078523     -0.02696529     -0.00456390      0.11236137
     -0.00582814      0.02103824      0.14123585     -0.03781571      0.10355590     -0.06795375      0.04960256      0.03600400     -0.09348687      0.11129537     -0.16262340      0.00373091     -0.02309846      0.00300484     -0.03590480     -0.14733603      0.00439467      0.00148807      0.08416035     -0.06439934      0.19337775      0.11850150      0.05554559     -0.05119130      0.00544698      0.16302539      0.17169633      0.04972177     -0.57098799      0.36129779     -0.29895572     -0.14311519     -0.12113502     -0.39785687     -0.08023049      0.07427888     -0.03243494     -0.01874346     -0.01223165     -0.01421816      0.02269683     -0.05462215     -0.02596130      0.03679379      0.03998339     -0.02530145      0.00679678     -0.00355679     -0.00444032     -0.00138150      0.00532460
      0.00263444      0.02160864      0.11136118      0.01727615      0.06733101      0.08840379      0.02357112     -0.10569194      0.00035146     -0.03484388      0.02776212     -0.00716439      0.03067778      0.01315297      0.10049405      0.04446722      0.06112669      0.05494185     -0.04418417     -0.03062270     -0.00180343      0.00318630     -0.17603076      0.03796328      0.06063108     -0.00859851      0.02994599      0.15014796     -0.12253780     -0.07796497     -0.02732980     -0.12692591      0.03943834      0.00996685      0.00266181     -0.05287094      0.05148699      0.07899470      0.10082840     -0.31946434     -0.18373310      0.33888441     -0.08407407     -0.69683556      0.06625817      0.23606965      0.10642343     -0.00352661     -0.01825286     -0.01200546      0.03924378
      0.00522539     -0.00204555     -0.07979069      0.09847197     -0.00365422     -0.00856264      0.08942333      0.11800359      0.05848155      0.01236315     -0.03348796      0.04280309     -0.09003326     -0.04164042     -0.01041011     -0.04254700     -0.09979759      0.00473064     -0.04744925      0.00481192      0.07635596      0.32443868      0.02539906      0.08000801     -0.16689320      0.52824211      0.31631846      0.57660780      0.15859808     -0.14450899      0.07693608      0.03143655      0.07067927      0.09405042      0.02177417     -0.00644445      0.00962002     -0.01038918     -0.01728597     -0.00738308     -0.01392252      0.01732007     -0.01014317      0.05747861     -0.03434132     -0.02779254     -0.00852515      0.00211625      0.00200786     -0.00022851     -0.00199601
     -0.00469804      0.00354563      0.11250847     -0.04705083     -0.07698456     -0.15016833      0.13176324      0.08122207      0.10041051      0.16310713      0.20541533     -0.03034111     -0.09484024     -0.08254188     -0.09650629     -0.19297660     -0.00389536      0.11311171     -0.05734101     -0.07317115      0.03334384     -0.16487114     -0.13161122      0.00060281     -0.07829966     -0.06252167      0.05982388     -0.00857687      0.12928933     -0.16875898      0.12526458     -0.09901715      0.07225303     -0.34256033      0.19133601      0.62196326      0.09959085      0.15397331     -0.05868720      0.10592679      0.00085764      0.06831986     -0.03181171     -0.08299390     -0.11393736     -0.03508327     -0.10185182      0.00734366      0.00468545     -0.00961209     -0.08610341
     -0.00532594     -0.00362064      0.12068990      0.05125405      0.02738235      0.07202989     -0.06118069     -0.16900429     -0.00714940     -0.02878160      0.09765396     -0.08421171      0.15886791     -0.09259110     -0.10609798     -0.10680546      0.23316987      0.06062868     -0.09323588     -0.09416248     -0.17225941     -0.01436492      0.18553049     -0.07201566     -0.01182890      0.01840561      0.14327979      0.01644253     -0.02292755     -0.24267423      0.13656120     -0.35306016     -0.04690250     -0.23690052      0.07619373     -0.33061455      0.26584016     -0.19233955     -0.17994872      0.30223855     -0.03484553      0.01798771      0.01847934      0.09724725     -0.04777230      0.22831251      0.13247686     -0.00537529     -0.03816706     -0.04468853      0.09922647
     -0.00452276     -0.00913381     -0.02110418      0.25310594      0.01335859      0.01005598     -0.05173703      0.04206272     -0.03653778      0.05632387      0.00245667     -0.09281021      0.15159406     -0.02825637     -0.02084104     -0.10137336      0.12755095      0.04218503     -0.09300914     -0.07212078     -0.05580813      0.07118609      0.07387409      0.00154010      0.05548653     -0.14087009      0.01479696      0.12946151      0.04687240      0.21690364     -0.03179044      0.11089214     -0.23162813      0.17070599      0.04192794      0.04226714     -0.06665720     -0.09996925     -0.39434450      0.29461154     -0.27855456     -0.04639211     -0.12692074     -0.33160931      0.04064432     -0.38254996     -0.15403730     -0.00846490      0.05549336      0.05450228     -0.09114331
      0.00931162      0.11562856      0.23486486     -0.11373111     -0.02227686     -0.10386626      0.12730801     -0.03681261     -0.02344317      0.12113835      0.06763070      0.14745126     -0.03160355      0.07200562      0.45512750     -0.00942705      0.27759049      0.18099679      0.23680592     -0.12140451     -0.04547669      0.14112966      0.01983620      0.02338694     -0.09413744     -0.00406545     -0.04545330      0.04762580      0.12896268      0.15033398      0.09797871      0.03576564     -0.05542716      0.05485756     -0.04665752     -0.10821335      0.12316655      0.23490210      0.07964026      0.24710521      0.41346229     -0.01032123     -0.05131722     -0.10725591      0.12724591     -0.07820635      0.02902979      0.00131558      0.00031847      0.02105486      0.03540162
      0.01101966      0.07150115      0.32378055      0.02536166      0.08066341      0.07814411     -0.07687554     -0.10628370     -0.07470757     -0.04504505     -0.13019749     -0.27172446     -0.13247765      0.06144979      0.01120381     -0.00425022     -0.16064928     -0.12411749     -0.17973644      0.08099345      0.14696251     -0.22581618     -0.00953520      0.02058987      0.23495347      0.17486852     -0.00038251      0.04841644      0.47043342      0.36799442      0.18569069     -0.00059322     -0.11462038     -0.25116013     -0.12467495     -0.08945567      0.03450707     -0.01114355      0.03657670     -0.02484562      0.02917596      0.04419128      0.01912903     -0.01189209     -0.01127423     -0.00127819     -0.01321862      0.01337560      0.01021075      0.01011732      0.00697126
      0.00590896      0.11109979      0.10642104      0.10004040     -0.11741846      0.00242069      0.01678452      0.01686299      0.11570329      0.18065969      0.05397429      0.11710399     -0.13349200      0.03839978      0.36518933      0.10532655      0.19577491     -0.10894665      0.15940264      0.04059884     -0.21286580      0.21174806      0.21089746     -0.12244473     -0.06067878      0.08096176     -0.07019578     -0.15401970      0.16277386      0.03207408     -0.00931768      0.02349423      0.00268594     -0.23057116     -0.02910736      0.08374798     -0.12733300     -0.25053121     -0.07918203     -0.28074754     -0.40442227      0.02973414      0.06368762      0.09663890     -0.14365422      0.05798523     -0.03802683     -0.01670364      0.00337509     -0.01802915     -0.05104850
     -0.00636706     -0.00125488      0.05823820      0.02767518      0.02522772     -0.09232863      0.10388376      0.10103077      0.00280735      0.04466158     -0.05582937     -0.06184332      0.02931119     -0.14321341     -0.04908398     -0.11962975     -0.00200259      0.03410244      0.06755419      0.02819821      0.11628852     -0.11829963      0.19834170     -0.09166523     -0.10083916      0.13786143     -0.29100434     -0.05586554     -0.04272269     -0.02163897      0.04520298     -0.07108048      0.02232333      0.16500365     -0.16018519     -0.00651002      0.12556247      0.09411112     -0.11198280     -0.05482446     -0.12079397      0.62847460     -0.23517825      0.27423539      0.22923371     -0.14589105      0.03691100     -0.00625020     -0.00977459      0.01628339      0.03432500
     -0.03431605     -0.00388299     -0.00356658      0.00605932     -0.02577768      0.02701066     -0.01657875     -0.14939826      0.13066941     -0.09420352      0.21266812     -0.00219241      0.06161019      0.00798401     -0.00393189     -0.05968300     -0.01110465      0.00910332     -0.01074339      0.18351099      0.02487482      0.01056089     -0.08922591     -0.09731924     -0.09534472      0.16184774     -0.20879380      0.03446158     -0.09569865      0.23092740     -0.05936018      0.33477760     -0.02862624     -0.06080550      0.60629369     -0.08015985      0.36972489     -0.19446777      0.13124584     -0.05647576      0.00695178      0.03005401     -0.06387649      0.02795179      0.04923266     -0.04525907     -0.01509881      0.00200790      0.00856815     -0.04179990     -0.00596283
      0.01269669     -0.00668664     -0.02054200      0.07695358      0.04369830      0.03494268      0.07659085      0.09152462     -0.19057389     -0.10033608     -0.01362166      0.02999672     -0.01511053      0.10688037      0.02715139     -0.01121318      0.03034936     -0.11009148      0.15141716      0.02792272     -0.11117780     -0.08174012     -0.21959389     -0.18388980     -0.06423841     -0.03336429      0.72454709     -0.34348685      0.07761804      0.08319704      0.03546642      0.08927654      0.01649659      0.09539806      0.09905645     -0.02450752      0.11029727      0.00043100     -0.00311727     -0.03177344     -0.03696550      0.20924106     -0.10692333      0.07783045      0.07763637     -0.07653995      0.00629105     -0.00607149      0.01404712      0.00951747      0.00624075
     -0.01453121     -0.02972276      0.07169419     -0.12426520      0.00760246     -0.08107221      0.12228237      0.09050331     -0.20708004     -0.16936778     -0.02825087     -0.05270666      0.06441937     -0.05975229     -0.04281410     -0.04530880     -0.07250131     -0.38001416      0.32625201      0.02246533     -0.34595231     -0.01903668     -0.17385986     -0.22229537      0.07666188     -0.05527748     -0.16580662      0.31900256      0.08964631     -0.16240319     -0.18268753     -0.07778262     -0.39911979     -0.05825694      0.05906413      0.03861256     -0.00423464      0.06127472      0.02392436      0.00401139      0.01927555      0.03748189      0.11743225      0.03314199      0.04586505     -0.00206920     -0.03455764      0.00409419      0.00372175      0.00852035     -0.03707454
      0.02724662     -0.00596676     -0.01168776      0.13220362      0.04052628      0.07633160      0.32544473      0.05803594      0.12333077     -0.23987419     -0.00502917      0.05288212     -0.16704630     -0.07933018      0.07735871      0.17737607      0.00615220      0.25281423     -0.14320436      0.03301801      0.16136534     -0.07345320      0.18918384      0.22921741      0.00063121      0.02202538      0.08583839     -0.17630577      0.09200176     -0.20084141     -0.30404515      0.04432484     -0.55567475     -0.04997703      0.08568222     -0.01182013      0.01705702      0.05996454      0.01369266     -0.01946305      0.01068465      0.02841888      0.06068599      0.01769115      0.02288161      0.03782391      0.00529420      0.00388978     -0.00430816     -0.00269859      0.00546558
     -0.00294912      0.00103489     -0.07726456      0.27542178      0.07626097      0.04266353      0.08610933      0.10893795     -0.08251145     -0.07021382     -0.09325768     -0.04453759      0.11734489      0.02598752      0.14892080      0.00011216     -0.02886657      0.00947282      0.07683561     -0.04247041      0.04447375     -0.10785170     -0.10841574     -0.06759564     -0.05813778      0.01108458     -0.13208450      0.01410806      0.00034520     -0.13349669      0.06400494     -0.06850538     -0.03295743     -0.13487186     -0.03681219     -0.07191451      0.02394000      0.00104020      0.12251411     -0.11136037      0.05040520     -0.25140998     -0.69402648      0.02446812     -0.35880165     -0.09017496      0.05641453     -0.01824744     -0.00928987     -0.02795530      0.05310191
     -0.00621240     -0.02636610      0.02439583      0.00687029      0.00449662     -0.15171770      0.06581093      0.00623951      0.02128865     -0.05264751      0.06369685     -0.01453207      0.04291941      0.21973503     -0.03755599      0.02897403     -0.00196792      0.05884613     -0.06975190      0.14210208      0.14609806      0.11536636      0.01246418     -0.24176141      0.04181718     -0.07662064     -0.00483453      0.03091626     -0.04910496     -0.12388531      0.15400807      0.16791106      0.03171467     -0.28060556      0.23349599     -0.30809610     -0.51539518      0.36136765      0.03573137      0.18278932     -0.15256272      0.14927668     -0.01416134      0.03717227     -0.00379976      0.00408394     -0.00467414     -0.00336194     -0.00890780      0.06254606     -0.00039805
      0.03045843     -0.00570206      0.01280649      0.05851745      0.02503602      0.07839320      0.12205066     -0.06691293      0.12693704     -0.10219536     -0.05635331      0.09303528     -0.07856611      0.02479188     -0.10655205     -0.03680436      0.13074095      0.11945376      0.00881670      0.11694190      0.07091524     -0.00303432      0.04136784     -0.30376652      0.00263662     -0.12499090      0.01445645      0.12641805      0.09971472      0.09044634     -0.10671838     -0.12617648      0.04737737      0.11834632     -0.13013027      0.18245820     -0.14926146     -0.38648754      0.55467451      0.34991115     -0.05310549      0.11439828     -0.05555703     -0.03100140     -0.00476597      0.03537993     -0.01183215      0.00931582     -0.00586269      0.01603984     -0.00732485
     -0.11835702      0.02695397      0.00431566      0.13544048      0.08682588     -0.14350816     -0.25882249     -0.11242685     -0.18063767     -0.01073591      0.08656071      0.05450703      0.02007622     -0.29804439      0.03609416     -0.16939260      0.12749967     -0.09740026      0.22666617      0.34550023     -0.01620935     -0.02660339     -0.11157228      0.55982780     -0.00159826      0.12645728      0.01746389     -0.11200470      0.00078877     -0.07546222     -0.02407193      0.03366505     -0.00524113     -0.08033186     -0.00257424     -0.00597993     -0.20603051     -0.04341539      0.18687370      0.18755543     -0.06467338      0.09586813     -0.04197286     -0.00995138     -0.01099973     -0.00607050     -0.00617417     -0.00111421      0.01288690      0.02343179     -0.00550015
      0.00041286     -0.19502809      0.12348932      0.05883427     -0.17875381     -0.03977850      0.11991984     -0.01373850     -0.02751407     -0.04341915      0.03714947      0.04110546      0.10546747     -0.03540547     -0.24285877      0.21310215      0.10993594      0.04091926      0.14325107     -0.08790634      0.05971307      0.09023392     -0.08592639      0.00923672      0.17523903      0.06919242     -0.01506787     -0.02736357     -0.08266498     -0.11201812      0.19984545      0.38585997     -0.05219970     -0.16682976     -0.20331602      0.04056029     -0.10694367     -0.39156763     -0.18041296     -0.06431868      0.36554687      0.19792995     -0.03668983     -0.08505216     -0.06121148      0.03894191     -0.06777189      0.01141732      0.01662032      0.00548876      0.01183125
      0.00182127      0.05678331      0.06642669     -0.00330986      0.03604735      0.03085571      0.08427075      0.01089058      0.02702145     -0.12862395     -0.00379803     -0.06673920     -0.16299897     -0.10793232      0.02097036     -0.06856231      0.09118781     -0.20246235     -0.15566330      0.04037871     -0.05985630      0.07161922      0.06444048      0.00326893     -0.03263177     -0.15382192      0.03709127      0.06162114     -0.24320178     -0.12402811      0.25530984      0.46814132     -0.04136569     -0.10057008     -0.36105869      0.05432253      0.32246742      0.16328197      0.19806027      0.10446411     -0.26756642     -0.14755299      0.01475539      0.00787073      0.07656989     -0.02121395      0.11814957     -0.01569358     -0.02279243     -0.00363317      0.01852151
     -0.00078180     -0.23329742      0.33175760      0.14363713     -0.55812508      0.03773695     -0.16579346      0.10167980     -0.02451775     -0.19808226     -0.05837507     -0.05699423     -0.04056802     -0.02079163     -0.17974357      0.20125561      0.13581095     -0.01330682      0.16080194     -0.15544668      0.20385066      0.11318037     -0.13495354      0.05604179     -0.11728689      0.05320403     -0.05289040     -0.06806623      0.02350702      0.05969440     -0.04314904     -0.16274927      0.03024785      0.07869761      0.05976569     -0.01897227      0.09225018      0.19128700      0.11474670      0.05050687     -0.22340397     -0.12044675      0.01850222      0.03023534      0.02678165     -0.03684566      0.03418185     -0.02960343     -0.01319838     -0.00430860      0.00723062
     -0.00704839     -0.46948451      0.23575375      0.03408057      0.02729452      0.06303723      0.06283675     -0.04993230     -0.02088730      0.15058981     -0.06251106      0.30040550      0.15605884      0.01929104      0.11919027     -0.03785104     -0.18586808     -0.08488453     -0.14991701      0.14664320     -0.06313860     -0.09280234      0.08703690      0.02357244     -0.06110479     -0.03430645      0.03027167      0.03013612      0.01390928     -0.01266338     -0.00761814      0.01902511      0.00383942      0.01453686      0.01506309      0.03719963     -0.02734804     -0.01181439     -0.01528436      0.02548638      0.02546824     -0.03289858     -0.01735312     -0.00020272      0.06636149     -0.00809062      0.18364293     -0.58262889     -0.14719234     -0.04793723     -0.18104846
     -0.00205877      0.42424701      0.27416294     -0.04255704      0.10364763      0.09965613     -0.10252263      0.35665873      0.12761296     -0.06626320      0.06982709      0.43982908      0.39306918     -0.02364610     -0.19178658      0.16695930     -0.07472344     -0.11500159     -0.07543587      0.04856657      0.06222480     -0.05833485      0.01973270      0.08724061     -0.23069210     -0.12819761      0.02643743      0.06383281      0.04990662      0.07910171      0.03773091     -0.00010836     -0.03347833     -0.06933523     -0.03579260     -0.03519735      0.00888386     -0.01017914      0.00772972     -0.02089327      0.00003687      0.02628588      0.00605740      0.00155587     -0.02062718      0.01121362     -0.05594152      0.06791778      0.02236523      0.00692947      0.02216680
     -0.00543541      0.63176958     -0.08151189      0.04113317     -0.25958018     -0.05772865      0.09556981     -0.12109580     -0.12546246     -0.03810291     -0.04067850     -0.03530325      0.07354964      0.00353308     -0.12467509     -0.01290979     -0.04618727      0.14778985      0.05222668     -0.03457583     -0.02106258      0.02798842     -0.03895772     -0.04436931      0.26799763      0.14959770     -0.01218072     -0.06075928     -0.01365890     -0.05816086     -0.01435533      0.02983824      0.01644939      0.04778463      0.01468538      0.05899475     -0.01067118      0.00509603      0.00308962      0.02433236     -0.02978733     -0.05172284     -0.00997667      0.00390263      0.05998061     -0.01344820      0.17857303     -0.48529535     -0.12644557     -0.04146443     -0.14794788
