      0.05198585      0.00892349     -0.09153883     -0.00508964     -0.03119368     -0.14833880     -0.10910481      0.10277464     -0.01481524      0.04808942     -0.29714306     -0.17518678      0.12444210      0.01516520     -0.14549449      0.10068638      0.17644251      0.10227023     -0.27927069      0.02493848     -0.01059972      0.08636489      0.11842266     -0.05535192     -0.08299796     -0.12350114      0.10721966     -0.05369733      0.08685160      0.05771132     -0.04617618      0.09999394     -0.04165719      0.00452415     -0.09246015      0.40100488      0.08240194     -0.12274402      0.08657479      0.03929857      0.04049616      0.01786710      0.01430511      0.09228302     -0.03222154      0.00421029     -0.03599277     -0.00081107     -0.02179268     -0.06181573      0.03443403     -0.01814914      0.00094212     -0.10745424      0.18733913     -0.16534136      0.02788077     -0.26674791      0.14058841      0.08917952     -0.10548776     -0.01340668      0.01863590      0.03104350      0.00486787      0.05128833      0.13391455      0.04385520     -0.04921482      0.00238763     -0.02036871     -0.00384598      0.00810385     -0.01347045     -0.06120658     -0.00474443     -0.01946285      0.36548548
     -0.09377411     -0.01046758     -0.14544783      0.01532249      0.07737116      0.24537413     -0.13826363      0.05938140     -0.03195529      0.11661374     -0.36747245     -0.22988974     -0.06153152      0.13839402     -0.02421189      0.03011721     -0.13333904     -0.11418580      0.39301399     -0.01141785      0.09882072      0.18787201      0.11695137     -0.01937053      0.04022206     -0.02328034     -0.04534358     -0.08355235      0.10069905      0.02227710     -0.02759089      0.00047709      0.04551568     -0.00900531      0.02494468     -0.09902278     -0.06966716      0.04744301     -0.04683812      0.00758159     -0.02185390     -0.02732614      0.03347319      0.02133143     -0.01212261     -0.00114686     -0.00465270      0.01133888     -0.01255948      0.01894904     -0.00395669      0.00838578      0.01865304     -0.01531395     -0.25719375     -0.16564534      0.09187462     -0.29290361      0.14402504      0.07253446      0.12695021     -0.04536236      0.01901526      0.03006286     -0.00780739      0.02428899      0.14237951      0.21509834      0.04811227      0.01814208     -0.02458690      0.00737579     -0.00120904     -0.00666209      0.04237841      0.00288459      0.01238198     -0.23416682
      0.01074737     -0.02046957     -0.00501971      0.05759197      0.09752484      0.00997673     -0.11038159     -0.24255724     -0.03669535     -0.05342395      0.07947677     -0.19972353      0.00639976      0.04102119      0.00836132     -0.01643126      0.11842300     -0.03812243     -0.07046627     -0.14958388     -0.07095129      0.13189737     -0.13620539      0.07273093      0.25831814     -0.11901144      0.02315808     -0.26258692     -0.10354616     -0.23721772      0.25198547     -0.17162889     -0.00024070      0.01523777      0.04907872      0.10462988     -0.07834453      0.22322237      0.27665317     -0.03196952      0.03057579     -0.10482818     -0.03585696      0.00041577      0.05086411     -0.07277085     -0.02818607     -0.05237139      0.01492197      0.01222103      0.16925795      0.30527933     -0.12752351      0.08578300     -0.00167421     -0.12708482     -0.05020961      0.09726469      0.09236740      0.06233365     -0.00711023     -0.07219863      0.06031289      0.03948686      0.08158553      0.12693021      0.01023011     -0.08859996      0.19133136     -0.02089590     -0.03970058     -0.01087382      0.15807993      0.02168110      0.00471179     -0.00172248      0.00798759     -0.00226487
     -0.01337842      0.08186677      0.00879604     -0.06371548      0.01040032     -0.00256300     -0.14494760      0.01593373      0.31918171      0.05056101      0.10804529     -0.01810871     -0.02169249      0.03658159     -0.12206384     -0.12110327      0.08145209      0.14388468      0.08716754      0.11209649     -0.04380427      0.06179216      0.06365053     -0.01689343      0.02349271      0.05320381     -0.13690135      0.05934373      0.02109960      0.14270446      0.09946257      0.01332383     -0.00408112      0.12268915     -0.18075332     -0.03392788      0.02624851      0.01844234     -0.04227837      0.05758499      0.45148764     -0.31955480     -0.22799850      0.05829831      0.11946883      0.32340124      0.17506484      0.10076686     -0.01657423     -0.00201971      0.19245163      0.14578414      0.00986440      0.05173973      0.02276107      0.03751534      0.08457066     -0.05265444     -0.06745261     -0.02500221     -0.00048727     -0.01545017     -0.11905944     -0.05984281      0.03429575     -0.06383706      0.00830352      0.03184206     -0.06335678      0.13017696      0.02949906     -0.01156442      0.06162926      0.02919630      0.00014622     -0.01623950      0.00946802      0.00066029
     -0.00401280      0.01335781      0.02808848      0.17752180      0.27098989     -0.05567105      0.00855270      0.12209490      0.21021390     -0.41185411     -0.10785960      0.12380364      0.09504474      0.05485825      0.03484285      0.20228826     -0.03560578     -0.13912316      0.05173179      0.09426047     -0.13109180      0.03754318     -0.07256144      0.04526259     -0.02787941     -0.05450357      0.19016174     -0.00224863      0.10862670     -0.16495718     -0.07317433     -0.13153545     -0.05277868     -0.15331912      0.08967337     -0.03470881      0.03395769     -0.02918401      0.03339479      0.09830816      0.14907635     -0.09244590     -0.05141195      0.02395902     -0.00392995      0.18896529      0.18892620      0.13314577     -0.00534632      0.00803963     -0.07105768     -0.29907978     -0.05258761     -0.03544992     -0.04415060     -0.11872144     -0.15626881      0.07542367      0.04769789      0.03265388     -0.01738625     -0.09580065      0.03222736      0.00710752     -0.00504015      0.12152780      0.01521288     -0.08867614      0.17736487      0.01541148     -0.00022953      0.10534850     -0.11138291     -0.11440398     -0.00579254     -0.00226266      0.00301101      0.00221152
      0.02242594     -0.01952127     -0.01479417      0.28051127      0.02848541     -0.00694748     -0.18670379     -0.08246318      0.02696671      0.23272749      0.13599767     -0.01963390      0.16987180      0.00078031      0.24452254      0.07920293      0.10190072     -0.10323065     -0.04024350      0.05024260     -0.00470808      0.05418142     -0.05480156     -0.09432663      0.00020827     -0.08241246     -0.25946483      0.07047598      0.04418310      0.12552073     -0.23433242     -0.00018070      0.12757036     -0.03217893      0.30778632      0.08452059      0.01361835     -0.05080704      0.04929434     -0.06529757     -0.04052435     -0.11756733     -0.10783821     -0.12827866     -0.14940469     -0.00513862      0.06160116      0.05316821     -0.03978837      0.00345907      0.00161743     -0.11386542      0.06128483      0.00809868     -0.00552180      0.02733300     -0.06347485     -0.02041892      0.03992986     -0.05457284      0.00285664      0.05998228      0.08616298      0.11572037     -0.01028007      0.02804009     -0.05559947      0.02269430     -0.02827756      0.19408250      0.11876778      0.06995676      0.32138010      0.00062512      0.00750375     -0.13716747     -0.28126545     -0.01608258
     -0.01016410      0.06557694      0.00478396     -0.23163826      0.08512194     -0.01840688     -0.19160708     -0.03032794      0.31938304     -0.04826734      0.08081180     -0.00528491      0.03557811      0.06025248     -0.03523570     -0.01699612      0.07672639      0.04470787      0.10108047      0.13364011     -0.13933630      0.07933631     -0.03338390     -0.10018006     -0.03592061     -0.05592381     -0.01990179      0.04039398     -0.04001595     -0.24262495      0.10700662      0.14394335      0.28341454      0.16271115     -0.05195702      0.06143530      0.02440667     -0.03030704     -0.10527583     -0.08969889     -0.29819267      0.20393520      0.06093977      0.00804799     -0.05107533      0.01873280      0.16212529      0.05344458     -0.03423221     -0.01572082      0.02333116     -0.01647054     -0.06810707      0.06726106      0.00565869      0.00864137     -0.06823882     -0.02252261      0.07412023     -0.08714933      0.02624698      0.19757473      0.12497073      0.09840101      0.10759226     -0.02590431      0.01723556     -0.01949144      0.02707508     -0.01610873     -0.16776827     -0.20676459     -0.20602033      0.13237433      0.00540371     -0.11013801     -0.23505129     -0.01407968
      0.01084337      0.00872033     -0.00963628      0.51154694      0.00712959     -0.01342203      0.07937863      0.13171745      0.02327409     -0.08767343     -0.02279221      0.04317215     -0.09810525     -0.02168874     -0.14721926     -0.11444397      0.04200050      0.20048705      0.11855375      0.01799869     -0.09283375     -0.01251514      0.04066334     -0.23550726      0.10868841      0.07514342      0.16145535     -0.11660556     -0.25123478      0.18003882      0.10682527      0.11225627      0.18980579      0.00032693      0.00968637      0.00529721     -0.00096973      0.00723227     -0.00674578      0.02576126     -0.08625728      0.05645894      0.05609271     -0.04895456     -0.02370374      0.06085561     -0.05414548     -0.03745342      0.01624146     -0.00679533      0.08358451      0.11958359     -0.07026590     -0.00800158     -0.00462246     -0.00649747      0.03188192      0.00921048     -0.02760825      0.03864803     -0.01049426     -0.09970057     -0.07596104     -0.03323076     -0.00389685     -0.00672423     -0.01947237      0.04174507     -0.07109790     -0.22209185      0.09708629      0.18785203     -0.11031506     -0.13867003      0.00713881     -0.14527990     -0.31145199     -0.01774390
      0.17341194      0.03726196      0.12265489      0.02107913      0.04338588      0.03750609     -0.10306009     -0.20671545      0.00721492      0.03995983     -0.20437144      0.25482284     -0.08577355     -0.13279529     -0.08005485     -0.16034292     -0.01356374     -0.21638199      0.14941746      0.02425281      0.09613594      0.01843567     -0.02633861      0.02132367     -0.14681221      0.24159911     -0.06624319     -0.03431828     -0.15332848     -0.05328886      0.06844748     -0.13309964     -0.01516830      0.05337339      0.11213785      0.32079013      0.06647173     -0.13532631      0.03421345      0.03810088      0.11571069      0.10739067     -0.00626663      0.03830751     -0.01022588      0.01257137     -0.02905447     -0.00665526     -0.06581255     -0.06588789     -0.01234304      0.00952067      0.00599012      0.06251275     -0.10450829      0.05636015     -0.00822483      0.05997975     -0.03947317     -0.00895558     -0.19689292      0.05110022      0.01448588     -0.02420254      0.01433746      0.04030818      0.04861630      0.11570874      0.03285912     -0.00967744      0.00115604     -0.00393226      0.00714550     -0.01163742     -0.49656004     -0.02483186      0.01013177     -0.06229320
      0.22704827      0.00603486     -0.32358901     -0.01706811     -0.03864786     -0.25422724     -0.07079697      0.00698606     -0.00869588     -0.00982734     -0.14856367     -0.00493596      0.04399462     -0.04564575     -0.10918129      0.01446612     -0.01432257      0.02097892     -0.14525516      0.00369520     -0.05133604      0.21886006      0.15313963      0.07588711     -0.13100787      0.08032895     -0.08075421      0.03723234     -0.21139160     -0.04676763     -0.01242600     -0.13733256      0.04644335      0.03839173      0.16489143     -0.31767002     -0.00231282      0.16131840     -0.07813375      0.00490481      0.00897081      0.01020464      0.00873374     -0.04511119      0.00301900     -0.00396510      0.02316142     -0.01431905     -0.02914458      0.02447069     -0.01943199     -0.00144318     -0.02379597     -0.01727440      0.27820295      0.05528533     -0.04227233      0.08466102     -0.02010463      0.01293550      0.11430833      0.10232543     -0.01587360     -0.17856427      0.01986014      0.16783926     -0.14442918      0.37484775      0.15981130      0.00358756      0.04838265     -0.02053169     -0.01920228      0.02620271      0.01175497     -0.00080148      0.00090842     -0.01217006
     -0.06619953     -0.02475796     -0.30478639     -0.01434493      0.07438809      0.27926466     -0.02729896      0.03585064      0.03559544      0.00556994      0.04950715     -0.16034731      0.00701837     -0.50426561     -0.09862107      0.31021172     -0.04485388      0.09211379      0.10991025      0.00824545     -0.07131177     -0.13782266     -0.07652808      0.04333544     -0.00092923      0.03381602     -0.06749676      0.04368892     -0.09811364      0.00229508      0.02180526     -0.11239363     -0.00811166      0.00379713     -0.03313396      0.10426175      0.01957884     -0.10028918      0.01165664     -0.00956527     -0.00006048      0.00763953     -0.01136735     -0.00096253      0.02239667     -0.00085591     -0.01142638     -0.00043867     -0.01762079     -0.01726615      0.00858834     -0.00262929     -0.01350098      0.01309301      0.12562693      0.11667329     -0.07914963      0.18827128     -0.13191905     -0.05239782     -0.09853368     -0.12165533      0.06422550      0.15790514     -0.01974440     -0.14293795      0.30526197      0.17761975      0.06192167      0.01048267     -0.05317595      0.01706415      0.01281590     -0.03131841      0.13421739      0.00581070     -0.00277235      0.02387978
     -0.02263302      0.19103019     -0.00137195      0.02348759      0.12942678      0.00483384     -0.02836395     -0.21697445     -0.00884278     -0.07130295      0.07132486     -0.09933849      0.03889792      0.07699062     -0.18641046      0.03614205     -0.01051377      0.16580188     -0.04910516     -0.08995660      0.20337820      0.06993519      0.07348174     -0.06603182      0.22543831      0.28701139      0.02541007      0.32562942      0.15425619     -0.04949730     -0.04264729     -0.06424557     -0.02243671     -0.19066975      0.09120162      0.05926886      0.09084338      0.04598873     -0.07392940      0.10917994     -0.16149467      0.04468457     -0.11937725      0.06259092     -0.00759992      0.14244934     -0.05807243      0.02592979     -0.00798372      0.06006458     -0.03821695     -0.06042810     -0.01825354     -0.01924040     -0.00712175     -0.00316739      0.01507055      0.00120364     -0.00794287      0.00452441      0.00959960     -0.05897235     -0.01469397     -0.01475823      0.08059781     -0.02808759      0.00935442      0.01376014     -0.01581231     -0.26311904      0.11590191     -0.34777544      0.18752915     -0.12982396     -0.00376087      0.18712082     -0.09220917     -0.00784609
     -0.00682894      0.22603336     -0.01128095      0.02155616     -0.11204171      0.02474060     -0.09016197      0.07387389      0.25017246     -0.07295020      0.03362039     -0.03277094     -0.10732064      0.00416436      0.01418109     -0.06441137      0.16507756     -0.07262325      0.04393093     -0.09053519     -0.13914117     -0.05107264      0.15808541      0.20595476      0.09369200      0.01955466     -0.05798905     -0.03326434      0.04781752      0.22406904     -0.02275130     -0.08007969     -0.35840655     -0.04874929      0.11980542      0.04943468     -0.03190133      0.09042618      0.06575945     -0.16432505     -0.15635232      0.17415305      0.17447532     -0.04016921      0.00263659      0.18328070      0.02844138      0.03581277      0.00143021      0.00635617      0.01085363     -0.01953406      0.08607240     -0.01060693      0.00577171      0.00449778      0.02024733      0.00254491     -0.01074862      0.00973172      0.00602344      0.00086621      0.10288395     -0.01100508     -0.16193736      0.01201132     -0.01748707      0.00898588     -0.02171443     -0.19568878     -0.05659736     -0.05218810      0.10111440      0.04989519      0.02340541     -0.41745079      0.20300191      0.00991221
     -0.00361160      0.05890738      0.01843652     -0.05155460      0.53152500     -0.13326228     -0.04314351      0.11095265     -0.07029049      0.05869300      0.06540945      0.01520909      0.01142685      0.01866874     -0.03358625     -0.04252532     -0.20073926      0.10160355     -0.05825373      0.07292875      0.14806882     -0.08327719     -0.01919034     -0.09101872     -0.15514890     -0.10543225     -0.20031332     -0.14766412     -0.00630120      0.22052145      0.24273202     -0.05816428     -0.10576379     -0.08795093     -0.02311318      0.01986421      0.04433807      0.13567273      0.04551728     -0.12339897     -0.04964300      0.08589046     -0.00593070      0.02645150     -0.01135310     -0.04259170      0.02504680      0.03406215     -0.01241421      0.01619065      0.03712035      0.05750222      0.06057705      0.00702026      0.01399628      0.02375378      0.06968109      0.01169546      0.04442956     -0.01586059      0.00111970      0.02796838      0.21976424     -0.01579731     -0.24227946      0.00938145     -0.00526279     -0.02314018      0.00974174      0.14502265      0.15653181     -0.15177342     -0.14350241     -0.26691174     -0.00062266      0.00328368     -0.00312179      0.00049083
     -0.04010030     -0.01383332      0.03993383      0.06186958      0.05460663     -0.05154985     -0.10295686     -0.15469711     -0.06138032     -0.04657167      0.04195770     -0.14775889     -0.05757552     -0.02869613     -0.14522594     -0.04824049     -0.24492317     -0.09732957     -0.05909340      0.04787879     -0.17466735     -0.12577319      0.05243151      0.22775055     -0.00175768      0.03804899      0.03206090     -0.04445478      0.02269712      0.00807565     -0.15461442      0.25739083      0.11339427      0.02216784      0.03713777      0.04518039      0.04672152      0.10448001     -0.04239814     -0.03238785      0.09043450      0.03090424     -0.01437345      0.01491254     -0.02893169      0.08185664      0.07975279     -0.08432361      0.07147647     -0.15961002     -0.00985494     -0.00579850      0.05375058     -0.28598642     -0.04292981      0.25654870      0.27407580      0.25814749      0.45694794      0.08534111      0.00533773     -0.00921155      0.01852844     -0.00777853      0.06339886     -0.03543974      0.05239132     -0.00761462      0.03661069     -0.00641550      0.06499717      0.02559108      0.00031934      0.07098918      0.00672786     -0.00214268      0.00266325     -0.00215246
      0.04298944     -0.00538737      0.00456400      0.05441687     -0.09019499     -0.03886185     -0.15327848      0.06082618     -0.06442646     -0.04834036      0.07247137     -0.16872204     -0.17894082     -0.02139976     -0.08915230      0.03293183     -0.29772493     -0.17606314     -0.10485002      0.11339549     -0.10080803     -0.06053286     -0.10648722      0.09713032      0.01343311      0.06438625     -0.00365784      0.10019340      0.06297805     -0.01969941      0.18792012      0.45682952     -0.06611107      0.03391312      0.27310058      0.02996058      0.11869815      0.07288944      0.01301502      0.01581436      0.12088410      0.03946688     -0.01984954      0.00686092     -0.01321634     -0.01940002     -0.06947778      0.07140414      0.07058555      0.09842244     -0.01653608      0.00189346     -0.04685488      0.24956834      0.03537264     -0.17838874     -0.13581882     -0.16137464     -0.26259567     -0.04619866      0.01779434      0.03974908     -0.00143685     -0.00853692     -0.06411087      0.01260539      0.08397882     -0.04008948      0.08061147     -0.04010660      0.19715311     -0.00070775     -0.03667818      0.12817236     -0.00510154      0.00348153     -0.00148060      0.00846336
      0.06474634      0.02218494     -0.02184167     -0.02612130      0.08852366      0.05979000      0.14288537      0.02761067      0.13866800      0.11103948     -0.08148964     -0.00915168      0.04638660     -0.03145895      0.14936688     -0.06106979      0.14788651      0.04215290     -0.02103543     -0.19346332      0.11691643      0.02933712     -0.02068115     -0.07370865     -0.02381251     -0.01559623      0.09113992      0.05748946     -0.09185150     -0.05612126      0.06867087     -0.02216152     -0.01767600     -0.05529685      0.00969624     -0.07838836     -0.11601163     -0.13692724     -0.02226750     -0.14173933      0.05243430     -0.01349865     -0.00825805      0.06333661     -0.06504196      0.05925359      0.01542931     -0.00323912      0.07090322      0.04503765     -0.01063265     -0.02368397     -0.01903750     -0.03531632      0.00695902      0.06923152      0.03921892      0.00717889      0.10017506      0.06378536     -0.00675261      0.07868796      0.02262378     -0.01376049     -0.07012455     -0.04408110      0.23808459     -0.12132955      0.18962139     -0.09511742      0.58917992      0.00311558     -0.10968801      0.43154816     -0.00506139      0.00279544      0.00139654      0.00704060
