      0.00030133     -0.10336041     -0.00789889      0.00469987      0.02121565     -0.06177107      0.00199828     -0.02590798      0.04877526      0.01188766     -0.04423141     -0.01960236     -0.05245036     -0.04210535      0.02207031      0.02798478      0.01673650      0.04385623     -0.01445477      0.07745762     -0.04187030     -0.01515541     -0.01837255      0.04041700     -0.04282472      0.05134420      0.00005967     -0.04906200     -0.07970315     -0.05701556      0.02366553      0.01820578     -0.23920388     -0.21749714     -0.12321806      0.34054872     -0.02346318      0.01593577     -0.11423960     -0.00460048     -0.15007859     -0.02329349     -0.04373787      0.08077984     -0.00541042     -0.01410154     -0.00619624     -0.00575947      0.17225589      0.00222057      0.18918090      0.76395983     -0.11243560     -0.02819137
      0.00110099      0.02890280      0.00386200      0.05831527     -0.03156604      0.03731057      0.00653847      0.02628806     -0.01634975     -0.01454254      0.00132428     -0.01078470     -0.00738979      0.04856295     -0.00104009     -0.00289844     -0.02431210      0.01034889      0.05027468      0.02899647     -0.04464276     -0.03878148     -0.00068699     -0.04805190      0.02153545     -0.03533565     -0.00436186      0.06933967      0.10074370      0.09288453     -0.05949411     -0.01689802      0.30778956      0.29226749      0.14130657     -0.43229630      0.01052472     -0.01695337      0.14029562     -0.00065117      0.18890845      0.03689404      0.05055927     -0.08894261      0.00322465      0.02561016      0.01220720      0.01003948     -0.40824704      0.00671074      0.14137799      0.54890716     -0.08114887     -0.02224457
     -0.02546540      0.01901535      0.17240463     -0.10685168     -0.18716572      0.24160174     -0.07734574     -0.13066029     -0.02286779      0.03670974     -0.05931637      0.07340403     -0.00039914     -0.20096037      0.01911373      0.24562628      0.07877631     -0.03527455     -0.08798257      0.14405797     -0.23155088      0.41266400     -0.31009911      0.17496533      0.18170585     -0.04553124      0.20852115      0.11542078     -0.07086283     -0.03441806     -0.08388347      0.04347624      0.09368321     -0.04295215     -0.03145736      0.04985247      0.09000803      0.19357961      0.07124958      0.00460924     -0.05767491      0.26326416     -0.04907522     -0.30066077     -0.03735946      0.06202325      0.00813134      0.00309431      0.01879474     -0.00052178     -0.00025573      0.00091207     -0.00039210      0.00035204
      0.01194399     -0.20208240     -0.11979246     -0.04947492      0.19179891      0.20575692      0.05661799     -0.10677029     -0.15975383      0.02038796     -0.01699071      0.24502777     -0.06731148      0.15764567      0.14567700      0.14754488      0.22655833     -0.17311904     -0.03961358      0.15469147      0.26490267     -0.05706579     -0.10573793      0.09740828     -0.27850493     -0.32200422     -0.14693421     -0.08006432      0.19483851      0.26298104      0.00276992      0.20272351     -0.12996855     -0.04931974     -0.01952666      0.05311285     -0.01045292      0.09810318      0.03422725      0.00518719      0.14154356     -0.00065325      0.15129295     -0.17614203      0.01396334     -0.14928569      0.02181091      0.00827483     -0.02850464      0.01529781     -0.00054092     -0.00055059     -0.00017608      0.00036796
     -0.01055047      0.07517289     -0.35148749      0.06110192     -0.02863559      0.16993350     -0.08787146     -0.18004113      0.09660803     -0.27822779      0.06695372      0.26916827     -0.02605994     -0.05408487     -0.28200293      0.04375256      0.00154526      0.39823287      0.07957072     -0.09698217     -0.07376377      0.01322162      0.06032001      0.01641221     -0.06619704     -0.11252303      0.11640048      0.06723974      0.03464689      0.05342896     -0.15152797     -0.04262994     -0.16095312     -0.06822465      0.16498680      0.01023774     -0.07192755     -0.30908975     -0.05856671     -0.04907825      0.05762859      0.07448944     -0.15641805     -0.12969875      0.29247375      0.01872419     -0.01023458      0.00306547      0.00056263     -0.00254992      0.00016453      0.00021726     -0.00000599     -0.00008948
     -0.01700134     -0.03565674      0.21387247     -0.05135191     -0.17588528      0.12605425     -0.05999364     -0.20290064      0.01768267      0.01425138     -0.01442712      0.14849270     -0.08160906     -0.20591483      0.24577976      0.13708650     -0.24341622      0.01838011      0.11229122      0.05867053      0.16517354      0.00088039      0.38426080     -0.17050102     -0.06029418     -0.00283221      0.15390598     -0.00745912     -0.02713020     -0.07963071     -0.04669358      0.21054660      0.05762653      0.36818249      0.13399772      0.33824759      0.09653455     -0.01377996      0.00252871      0.12771275      0.10070810     -0.17452850      0.00334315      0.04136283      0.08237100     -0.00116774      0.02387967      0.00656934     -0.00218610      0.00227360     -0.00018615      0.00025020      0.00131854     -0.00081660
     -0.04185695     -0.05321582      0.14746434     -0.03381681      0.29711117      0.22990864      0.04643584     -0.33612210      0.03952666      0.26522927     -0.11259301     -0.10995986     -0.03391403     -0.01043146     -0.00284108     -0.09322839     -0.25871400      0.17053544     -0.10909968     -0.18003528      0.11298159     -0.25528157     -0.21867709      0.06183519      0.06085837      0.00196753      0.31038652     -0.05099822     -0.11722563      0.06997411     -0.10257622     -0.12406065     -0.02815545     -0.10197462     -0.08524843     -0.09366699      0.06482240     -0.11390767     -0.00181546      0.13411061     -0.00590975     -0.03510573      0.33875084      0.00700048      0.04171671      0.10148754     -0.01638103      0.03627008     -0.01940739      0.00699468     -0.00019769     -0.00010143     -0.00040717      0.00057012
     -0.28966078      0.04973986     -0.30112679      0.01224960     -0.10100430      0.06375811     -0.14759093     -0.07686878      0.04345412      0.18193970      0.10689755     -0.28055386     -0.08951998      0.06150822     -0.25108326      0.20097663     -0.22582964     -0.17574733     -0.04116780      0.17402347      0.10441066      0.04851296      0.09091910     -0.09599632      0.00905188     -0.05832975     -0.07661116     -0.14437702     -0.02843603     -0.01678175      0.05610285      0.29273822      0.00438571      0.04343208     -0.25534655     -0.16462861      0.17369847      0.00879481     -0.06779787     -0.08990330     -0.16391624      0.13264422      0.02191013      0.07174140      0.25798881      0.08622571     -0.06181069      0.10289496      0.01034951     -0.00263554     -0.00005965      0.00001510     -0.00019303      0.00085541
     -0.01039980     -0.14739557      0.03518532     -0.08846684     -0.33356327      0.09113396     -0.03347643     -0.00409393     -0.04870065     -0.09164356      0.03532315      0.04412134     -0.04335071      0.13944639     -0.00928079     -0.00395868     -0.02104553     -0.11738457      0.05194083     -0.00009451     -0.00919684     -0.32134765     -0.13199413     -0.16665433      0.28822268      0.01145878      0.03124481      0.06481516      0.27344273      0.09595142      0.24476398      0.14212816     -0.11404220     -0.09472245      0.14595274      0.05363793     -0.18229304     -0.10678251      0.02971171      0.05219723     -0.06529586      0.04016006      0.03950377     -0.05395779     -0.11947624      0.51723781     -0.07423610     -0.03783056      0.02622576     -0.02963917     -0.00193473     -0.00107316      0.00077362      0.00090775
     -0.00414695     -0.13972627     -0.01174390     -0.08594629      0.18220027      0.26054886      0.00614979     -0.09804906     -0.04035880      0.16946502     -0.13740043     -0.04175142      0.11215522      0.21996337     -0.11943633     -0.13356090      0.22345667     -0.01719781      0.02548681      0.02335188     -0.29573780      0.10481824      0.36539680     -0.12533844      0.04583253      0.03359366      0.01168481     -0.04344516     -0.08574477      0.02514119     -0.00162398     -0.09142357     -0.31604651      0.08143710      0.12422425     -0.11060624      0.06582540      0.32948494      0.20492278      0.12337168     -0.05190809     -0.12728933     -0.16141456      0.02573210      0.10272299      0.19142420     -0.01735928     -0.00350409     -0.00013786     -0.00757125     -0.00048076     -0.00012230      0.00080762      0.00011384
      0.02647895      0.00955786     -0.05805524      0.10844097      0.03709747     -0.02973255     -0.49221640     -0.16137427      0.08088953      0.20045393      0.30542832      0.02623659     -0.07081395      0.07688653      0.17321098     -0.23514410      0.13082260      0.05072289      0.31171335      0.04780290      0.08807376      0.09195203     -0.09885232     -0.05179039     -0.01786715      0.05569370     -0.03396798      0.13112023     -0.03576126     -0.05715558      0.08145496     -0.09954626      0.22167543     -0.17734418      0.00814097      0.10434853     -0.17663311      0.24863747      0.01731743     -0.04810173      0.12922308     -0.02033515      0.11429699      0.03254295      0.24161272      0.09242471     -0.01594250     -0.01810914     -0.00084814     -0.00058308     -0.00003137     -0.00009544     -0.00010428      0.00056659
     -0.02626323     -0.10453996      0.09288879     -0.14771440     -0.35697783      0.14353050     -0.06161117     -0.07402776     -0.01577121     -0.01553265     -0.01388025     -0.04093079      0.02728599      0.11948315     -0.08967284     -0.02942178      0.04428842     -0.05164201      0.05722259     -0.05013755     -0.14964949     -0.23044620     -0.11641186     -0.09734104     -0.03650596      0.09321525     -0.11794083      0.24064744     -0.01897396      0.08415441      0.15350011     -0.13133197     -0.01070618     -0.09757896      0.17153199      0.01886580      0.40729663     -0.01084524     -0.01740048      0.03335983     -0.06143246      0.01447907      0.11688543      0.10079740      0.18045954     -0.51422572      0.01560611      0.01014466      0.00483874      0.05734181      0.00108423     -0.00071063     -0.00013829     -0.00028995
      0.00424839     -0.47536457     -0.13259002      0.05587780      0.04156277      0.05551979      0.02657782      0.08019539     -0.18846787     -0.08631675      0.09045212      0.08329261     -0.04257912      0.00793145      0.01582614     -0.02036216     -0.28324788     -0.10192159      0.15263457     -0.21353571     -0.06604767      0.20362250     -0.14283532     -0.01198029     -0.16271388      0.24741785      0.07267328     -0.20715099      0.11262918     -0.18840037      0.19317490     -0.11394255      0.03946441      0.13363516     -0.08311627     -0.06990092     -0.15205547     -0.04306836      0.09465938      0.25924723     -0.16230854      0.04798033     -0.04218927     -0.15713864      0.11126164     -0.13279504      0.01101639      0.00934257      0.04638148      0.02519764      0.00092131     -0.00029079      0.00011149     -0.00013105
      0.02497940      0.00584334      0.02252546      0.44389818      0.02665961      0.15136916     -0.18249333     -0.00804910      0.21383224     -0.06975600     -0.15611841      0.16686789     -0.13468409     -0.10511962     -0.04949104     -0.02291665      0.06676769     -0.28799817     -0.31403142     -0.01526651     -0.05530914     -0.11501101      0.03900352     -0.05538114      0.08149491      0.05800822      0.03047872      0.04256794      0.06377529     -0.13685463      0.24292535     -0.25064926     -0.15115464      0.20919005     -0.22702934      0.01567332      0.03586415     -0.01638484     -0.01691348     -0.21830628      0.23234123     -0.00681727      0.06893366     -0.09843442      0.03759413     -0.02266760     -0.00588201     -0.00376402      0.06178345      0.05620125      0.00073755     -0.00100826      0.00039820      0.00037610
      0.00360937     -0.06979102      0.12795478      0.03870821     -0.21335418      0.06696176      0.00136866      0.01857574      0.05353547     -0.05839469     -0.16537662     -0.04659910      0.01319822      0.01552640     -0.14298019     -0.09492481     -0.01764116     -0.16840642     -0.08891730     -0.15619553     -0.15334415     -0.14964257     -0.02821942     -0.14884151     -0.31849306     -0.35683688     -0.00125109     -0.23846322     -0.26140409     -0.37172271     -0.14949433      0.13592227      0.16890990     -0.22427303      0.15566382     -0.01059184     -0.23967938      0.10978281      0.00318776     -0.03190004      0.12277901      0.05979526      0.03722634     -0.01231851      0.05397146      0.02075134      0.00176416      0.00379020     -0.01412676     -0.03127738     -0.00075147      0.00005632     -0.00008599      0.00007757
      0.00015395     -0.08723217     -0.23984197     -0.07808241      0.08757909      0.13682971      0.16450959     -0.09895116     -0.14474393     -0.16300905     -0.02911436      0.24491636     -0.04594435      0.14980606     -0.02907940      0.17975056      0.14922181      0.07345202     -0.04954950      0.14575357      0.23724082     -0.20853097      0.02535869     -0.04633433      0.23267009      0.15480408     -0.13990076      0.11265712     -0.38825953     -0.36413095      0.01145951     -0.10893842      0.30939455     -0.00641874     -0.08803756      0.00575834      0.05298466      0.08738211     -0.03874873      0.07228666     -0.06008307      0.00910346     -0.02946733      0.03419269     -0.08399510      0.07403774      0.02174570      0.00498879     -0.01223163      0.01431706     -0.00061781     -0.00022549      0.00036533      0.00056200
      0.01832060      0.00052658     -0.02551475      0.12418779      0.02245551      0.03718248     -0.20035855     -0.05804615      0.10911969      0.00926391      0.05234368      0.09825356     -0.02020006     -0.05208725     -0.03214123     -0.12128693      0.03430200     -0.06855047      0.01227034     -0.06641796     -0.01087716     -0.02816921     -0.07321386      0.03128546     -0.42907571     -0.15905017     -0.09781660      0.09733752      0.00496400      0.03645111     -0.01156489     -0.10499147      0.16070645      0.03898516     -0.05234522      0.01768872      0.44496109     -0.11469223     -0.00995656      0.22506980     -0.27295602     -0.02750236     -0.22380194      0.02154516     -0.33552588      0.32493164      0.00393553     -0.00092865     -0.00147922     -0.00039366     -0.00239865      0.00013689     -0.00003316      0.00001430
      0.05763878      0.00496892      0.23110256     -0.01393795     -0.00441865      0.10158178     -0.04661266     -0.13598927      0.05604509      0.00639423     -0.02435809      0.18018209     -0.01857275     -0.16539769     -0.08037647     -0.03747587     -0.15631718      0.32845892      0.02116991     -0.09688957     -0.10990827      0.06284911     -0.04365889     -0.03456390      0.20940718     -0.07443753     -0.68885663     -0.31099709      0.06848169      0.04082802      0.09737579      0.05764232      0.01340603     -0.00590122     -0.15028898     -0.05571955      0.01612894      0.08200430     -0.01222891      0.03102542      0.02676811     -0.02933504      0.03708674      0.00928305     -0.03602648      0.00483930      0.02475193      0.01274038     -0.00177001      0.00373404     -0.00076535     -0.00027714     -0.00004679      0.00074051
     -0.02609695      0.01812019     -0.22168556     -0.04215576      0.00432768      0.13307059      0.11236083     -0.18172697     -0.00720687     -0.00174558     -0.20356466     -0.14423654      0.07041130     -0.16160947      0.51843598     -0.19100862      0.03014749     -0.00352442     -0.02149886     -0.18783523      0.00641284     -0.14297035     -0.03169829     -0.01395940     -0.00450500     -0.00952162     -0.11304125     -0.03803502      0.07510059      0.01730011     -0.01511886     -0.04477643      0.05010070      0.15162500      0.09702190     -0.01239335     -0.03703245      0.08600506     -0.09909870     -0.32813547     -0.25606312      0.33258432     -0.22067389      0.03119545      0.12856574      0.01851159     -0.00104774      0.00799955      0.03156948     -0.00950434      0.00001265      0.00024438     -0.00026072      0.00056931
     -0.12059777      0.11763329     -0.49351912     -0.00946510     -0.18638261      0.08589825      0.01074331     -0.10805952      0.03631571     -0.13885729     -0.10352848     -0.25408053      0.06049261     -0.18784553      0.27263284     -0.06119555      0.08996738     -0.03748258     -0.01585775     -0.06119193     -0.17386892      0.11407999     -0.04049576      0.00833178      0.06916063     -0.00372422     -0.05843512     -0.05269042     -0.04562083     -0.01120709      0.04076914      0.04416455     -0.02723418     -0.10879483     -0.09458655      0.01473918      0.02045528     -0.06851959      0.09476391      0.32001391      0.25785818     -0.33377134      0.19258924     -0.02141288     -0.17564508     -0.02447749      0.00203933     -0.00836894     -0.02488340      0.00873887     -0.00022595     -0.00043808     -0.00002973     -0.00032993
     -0.11188885     -0.03148835      0.08135738     -0.06811612     -0.13793549      0.05203179     -0.02313093     -0.06210029     -0.05009089      0.12744246      0.00953012     -0.05663458     -0.07373663     -0.06527951      0.12927331      0.24426674     -0.13165738     -0.22388573     -0.04315238      0.19750104      0.12700814      0.12586239      0.14157452      0.00465029     -0.05786760      0.00023619     -0.23837262     -0.06436078     -0.06645238      0.09540855     -0.14862147     -0.60108282     -0.07051081     -0.21420924      0.19923663     -0.12320185     -0.17415654     -0.24761395     -0.05679534      0.01837687      0.03020387     -0.03652484     -0.07154429     -0.00802849      0.03323524      0.09551753      0.02639701     -0.00930115      0.00363601     -0.00170993     -0.00060006     -0.00021499      0.00028368      0.00021494
      0.04576035     -0.08227399      0.10001356     -0.02552543      0.14327235      0.09743633     -0.13212530     -0.04597404     -0.01060453      0.21687456      0.02169156     -0.01161104      0.04003155      0.13214464      0.11698072     -0.11702054      0.23657068     -0.09084717      0.07392041      0.07075103     -0.12967188      0.16811424     -0.05191866     -0.00388446      0.10072370      0.00573630     -0.12643730      0.04498209     -0.16717615     -0.26999056      0.01707930      0.27836938     -0.12166926      0.15392939      0.11035603     -0.08413039     -0.04511617     -0.62312658     -0.19431244     -0.03231722     -0.02611130      0.04984293      0.06044658     -0.00725586     -0.08672030     -0.07525363     -0.00657066      0.01478349     -0.01353107      0.00529204     -0.00010683     -0.00011892      0.00001455     -0.00057439
     -0.04004159      0.02712239     -0.14639597      0.02406761     -0.03085291      0.05054559     -0.11940079     -0.08958198      0.06025641      0.01452431      0.09301264     -0.02154471     -0.03959803      0.01289587     -0.11061699     -0.02342794     -0.08230736      0.09265001      0.11316563      0.01135724      0.01901573      0.01127463      0.27625179     -0.14402244     -0.04023760      0.02976863      0.03006114     -0.02329941     -0.01091528     -0.00579179     -0.03049041     -0.08828620     -0.12256872      0.03396881      0.11803709      0.01351903     -0.12467397      0.13984477     -0.01105443     -0.09962729     -0.16241910      0.33630862      0.36904242     -0.17218944     -0.59995461     -0.20671195      0.00760410     -0.01452020      0.00117059     -0.00221525      0.00028466      0.00035892      0.00039926     -0.00055318
     -0.01979830      0.06581915      0.03249511     -0.15920835     -0.08598881      0.23642100     -0.10584189     -0.04183487     -0.11236121      0.00268179      0.05781903      0.00176353     -0.02363836     -0.22873018     -0.12335051      0.14004298      0.31137057      0.16891508     -0.08880764      0.10294023      0.03519540      0.00050265     -0.15021685      0.03390203     -0.25327327      0.17848044      0.15746010     -0.23008401      0.20847301     -0.11823528      0.11865968     -0.04703871      0.01911592      0.12863672      0.04185401     -0.15564485     -0.15686107      0.01887327      0.00419584     -0.14567022     -0.06798791     -0.14684651      0.06205851      0.48905071     -0.11009291      0.00011591     -0.01453598     -0.01412883      0.03556288     -0.02157323      0.00085405      0.00068043     -0.00023128     -0.00025546
     -0.00002689     -0.33508179     -0.07941704      0.04734756      0.07180166      0.09977433     -0.07232144      0.15037070     -0.22059620     -0.07258109      0.10538429      0.00822365     -0.28340130     -0.25686973     -0.06384918     -0.10907994     -0.07019913     -0.09623138     -0.07436758     -0.16689844     -0.04660864      0.13420305      0.04728030     -0.02676687      0.26908884     -0.35774803      0.00693563      0.30173246     -0.09508209      0.15497829     -0.16842285      0.01691226      0.02121261      0.00896157      0.00199593     -0.02565519     -0.06250540      0.04715857     -0.05633441     -0.09312138     -0.09718654     -0.10533819      0.04953979      0.36890316     -0.06563001     -0.04600983     -0.00364974     -0.00643469     -0.01380853     -0.00374781      0.00047667      0.00103829     -0.00018315     -0.00018260
      0.01049339      0.08978142     -0.06770026      0.15632954     -0.04017785     -0.00716721      0.10379960     -0.22277243      0.25175062     -0.07977349     -0.14570456      0.30930428      0.21571445      0.40553893      0.10460673      0.13792372     -0.29156302     -0.15996648      0.14000021     -0.00198234     -0.11791030      0.23599562     -0.13549572      0.07107381      0.03883313     -0.07532465      0.05900250      0.03071086      0.02428487      0.03478871     -0.00279823      0.01244325      0.01161890     -0.00114128      0.03783847     -0.06643651     -0.07566523      0.06196460     -0.03437095     -0.10956308     -0.09533911     -0.11303351      0.06250179      0.41283137     -0.09929109     -0.02894955     -0.00304046     -0.00932427      0.02260153     -0.01087103      0.00113290      0.00134863     -0.00017845     -0.00022351
     -0.50390483     -0.04744740      0.28173531      0.01411829      0.01398172     -0.03958674      0.02850387     -0.01960987     -0.00171091     -0.25162671      0.00777498      0.19920723      0.01827624     -0.10175955      0.23908015     -0.05445853      0.10443517      0.06208851      0.12258373     -0.03202670      0.00298207      0.01384435      0.23371561     -0.05318132     -0.09708242      0.03355887      0.11721068      0.11033507     -0.07007798      0.00406974      0.14271881      0.11910941     -0.07413522     -0.30456640     -0.25660401     -0.37299970      0.02477329     -0.03381322      0.00303189     -0.03818276     -0.04727448      0.04190585      0.02202449     -0.00957830      0.00910421      0.00348397      0.00169472     -0.07729544     -0.01426889      0.00134581      0.00263662     -0.00686230     -0.05495345      0.05128874
     -0.15398544     -0.03647894      0.23127876      0.01949745      0.28394525      0.06565303      0.03361692     -0.31427268      0.09287632     -0.58109624      0.28708432     -0.41517216      0.03085117      0.08401737     -0.09888198     -0.01649306      0.03895112     -0.14738913     -0.00804656      0.08386743     -0.01114138      0.03482998     -0.09205552      0.01417642      0.03392074     -0.01698674     -0.07705993     -0.05362954     -0.00126236      0.03725471      0.00764030     -0.03795272      0.04985798      0.13126610      0.11961587      0.15933096     -0.03302108      0.01347464     -0.00925354     -0.00618264      0.01478650     -0.00740087     -0.04245101      0.00051538     -0.01184034     -0.00865933      0.01095129      0.00023853      0.00405616      0.00056701      0.00033736     -0.00164303     -0.01407022      0.01348475
     -0.74243009      0.00046810     -0.04639202      0.04476566      0.03249805     -0.05972045      0.00091813      0.16896417     -0.01984260      0.19399844     -0.10729501      0.14637242      0.03336918      0.06358527     -0.11856319     -0.13012416      0.03810036      0.06067409     -0.02626704     -0.01881310     -0.01003648     -0.02499270     -0.20544990      0.05619651      0.07505458     -0.01292366     -0.07109276     -0.05062579      0.06369117     -0.02462915     -0.11314553     -0.08488849      0.04860420      0.22166308      0.19935066      0.27948139     -0.03130385      0.02930007      0.00269210      0.02872421      0.04573796     -0.03100109     -0.00793520     -0.00242660     -0.03240036     -0.01322777      0.07520005     -0.08450746      0.00802043     -0.00095713      0.00405393     -0.01368713     -0.11390497      0.10767200
