      0.15866151     -0.01328201      0.19934806     -0.09990326      0.09940686      0.13440164      0.03800438      0.04009297     -0.11693235     -0.07565673     -0.20387949     -0.01063336     -0.20052535     -0.05914691      0.19084044     -0.03110662      0.14582937     -0.15066227     -0.24568887     -0.13879675      0.08679951     -0.22332348      0.01429361      0.00982125     -0.08189728     -0.07850783      0.02387654     -0.07430111      0.04927387     -0.25072509     -0.10555257      0.41285357      0.01176905     -0.04204042     -0.10424931     -0.08953815      0.06096597      0.00906762      0.00782363      0.04831147      0.28004488      0.00464741      0.01627546     -0.02725586     -0.00974074     -0.04084137      0.09061825     -0.15195108     -0.04913049      0.24332979      0.06477219     -0.02286677      0.07244553     -0.03513748      0.02302451     -0.01310169      0.02477386      0.00058915     -0.02685943     -0.30041775
     -0.20727240     -0.00207697      0.18815073      0.16845068     -0.17473092      0.00551577      0.23309038     -0.02361097      0.05477396      0.03664357      0.24499348      0.06104063     -0.07738168      0.07110738     -0.04085980      0.00590916     -0.16908096      0.09058031     -0.04316558     -0.37825045     -0.27546111     -0.04532839      0.11277025     -0.15026477      0.17143498      0.14429540     -0.10350174      0.05477825     -0.04941807     -0.18399795     -0.01604028      0.11994502     -0.04191606     -0.01011666     -0.02990743     -0.00647413      0.02535189     -0.01004416     -0.05560562     -0.02689465     -0.14134669      0.00626724      0.00514094      0.10666726      0.18609578     -0.13668512      0.18896213     -0.29691477     -0.00442101      0.09222959      0.01916687     -0.13299392     -0.21664981     -0.09762292      0.00572682     -0.03595249      0.00137793      0.00039214      0.01062601      0.12921889
     -0.02594848     -0.14572214     -0.12640422      0.18392757     -0.00528849      0.20629547     -0.00812194     -0.06828522      0.23124479     -0.06167661     -0.05437366      0.10668299     -0.24925775     -0.20013268     -0.00221249      0.06237985      0.09014671     -0.19397116     -0.03043233      0.17884871     -0.24969185     -0.12504118      0.01964166      0.19951349      0.08656497     -0.04115373      0.16190915      0.28528251     -0.03992410     -0.02639855      0.01164773     -0.07957996     -0.12522068      0.11713262     -0.05162134      0.07569906     -0.04324762      0.03524364     -0.07447160     -0.01756677     -0.06142890      0.00161272     -0.01397003      0.05121062      0.13914144     -0.05621276      0.04617788     -0.06371256      0.01869044     -0.05012240      0.05791989     -0.02237862      0.29891336     -0.06464582      0.04997575     -0.01152152     -0.44116153     -0.03588383     -0.00005602     -0.00599298
      0.11746097     -0.08954605      0.33227201     -0.13536791      0.08962615      0.14536116     -0.02443967      0.00172624     -0.03206812      0.00293672     -0.10666177      0.04873349     -0.00860338      0.01502163      0.12243175      0.06333848     -0.09998654     -0.03665523     -0.31107059     -0.18971205     -0.05545856     -0.01254766     -0.06733312     -0.10160600     -0.05146057      0.00081921     -0.03126280      0.13644996     -0.06078452      0.23604590      0.12771170     -0.42684433      0.02406674     -0.00398462      0.10864213     -0.04147343      0.05639149      0.04867564     -0.02021088      0.02399587      0.20100073     -0.05696621     -0.03384572      0.04189900      0.12429686     -0.02649479      0.03013632     -0.09320142      0.00449185     -0.12092313     -0.10008567      0.26946023     -0.21257314      0.25441471     -0.07598214      0.07606628     -0.17672532     -0.01547630      0.00962858      0.00021882
      0.02273610     -0.13051265      0.17228721      0.13729903     -0.02211190     -0.30061896      0.12596941     -0.02777344     -0.07971770     -0.32435581      0.13131004     -0.04997052     -0.44097072     -0.01950573     -0.18772594      0.03484775     -0.04668592     -0.15519208      0.16270481     -0.00722589      0.13240564      0.08467259     -0.10091787     -0.03368070     -0.06501707     -0.03672452     -0.03229296     -0.05401965      0.00499691      0.09940316      0.01221803     -0.03517233      0.00474634      0.01110942      0.02902507      0.01254389      0.01216336      0.00705892      0.03133547      0.04351107      0.24301725     -0.01616517      0.01558746     -0.10224894     -0.20104346      0.08382727     -0.07037498      0.07463450      0.04739092     -0.08603616     -0.02482002     -0.20997660     -0.26644512     -0.16402767     -0.00517809     -0.03625367     -0.26045350     -0.02042616      0.00706613     -0.00921908
      0.07704881     -0.15083862     -0.01008049      0.14999058      0.00621713     -0.01557108     -0.04722888      0.33536782     -0.03895165     -0.07712332      0.02594237      0.15822462      0.19560735      0.11576320      0.01952916      0.03591151      0.13961136     -0.15078905      0.08735817     -0.16875463      0.00003349      0.10926369     -0.17057153      0.09582306     -0.02839513      0.02052906     -0.03218984      0.18035612     -0.09738113     -0.09543078     -0.04768669      0.05477783      0.12814533      0.03454289      0.17221684      0.06993447     -0.17951814     -0.00473697      0.27399609     -0.21729594      0.11897615      0.27210489      0.08760615      0.31330615     -0.00896920      0.02637745     -0.00603664      0.00734861     -0.00897464     -0.01212351      0.06687301     -0.23737341      0.03475639      0.27226799     -0.13076585     -0.06125179     -0.00950858      0.02138011     -0.02496881     -0.00137576
      0.15307573      0.06505377      0.08083062      0.32641716      0.11571215      0.03537048     -0.07002430     -0.05672277     -0.01348596     -0.02126187      0.08696101      0.02096820      0.21144878      0.21473655     -0.13918477     -0.22003684      0.27428691     -0.20806951     -0.04418431     -0.17345354      0.00926673      0.15734723     -0.13751544      0.24726701     -0.12832525      0.27358177     -0.04909892      0.20261152     -0.04880147      0.06304935     -0.06554998      0.05494671      0.12898508     -0.03294242     -0.10276219     -0.02649148      0.19447992     -0.06281675     -0.21939892      0.15475390     -0.08906892     -0.22764167     -0.09399319     -0.21680260     -0.00470933      0.01945563     -0.00453479     -0.01982827      0.00201114      0.00088939     -0.00781710      0.04648039      0.00022659     -0.05272707      0.02872838     -0.01354068      0.00320638     -0.00449041     -0.00687103      0.00015480
     -0.00344553      0.06975583      0.02178029     -0.03112525     -0.03281425      0.06506374      0.03687179     -0.20639335      0.12472594     -0.17317650      0.00936605     -0.13839572      0.06126624     -0.09127374      0.12903074     -0.11728947     -0.10016053      0.00973688      0.02833546      0.02758549      0.08991469      0.06245585     -0.04092029     -0.12491345      0.05664500     -0.03447150      0.10410503      0.00687030      0.07101970     -0.08437588      0.06639706     -0.02212748     -0.07704944     -0.05251493     -0.03581724      0.00166812      0.25435002      0.08365423     -0.19873040      0.02331345     -0.06529816     -0.13689025      0.01962530     -0.04115189      0.01529893      0.17298922      0.01850301      0.00561458      0.08017578      0.01318483      0.20541523     -0.42460375      0.05139949      0.51587503     -0.25020847     -0.13902258     -0.02106692      0.04127355     -0.06766349     -0.00033842
      0.03067712     -0.09876331     -0.08684391      0.20145343     -0.01266897      0.11206266     -0.14361339      0.08731062      0.02440655     -0.10134755      0.04473092     -0.16807248     -0.03709402      0.06457171     -0.03887469     -0.11381229      0.00195633      0.01889353     -0.09276848      0.02768860      0.00628398     -0.09355986      0.18822048     -0.13234332     -0.18274919      0.06511114      0.03284246     -0.11834478      0.02957786     -0.21274461      0.03658338     -0.24222867      0.04295192     -0.61614718     -0.13086687      0.37387119     -0.24027210     -0.01260184     -0.01458064     -0.00688964      0.07304689     -0.00700347     -0.05914135     -0.01535956      0.02046999     -0.02441881      0.02108505     -0.00250420      0.01704145      0.00381472     -0.02727237     -0.00531909      0.01167728     -0.00805945     -0.01662362     -0.00552068      0.00246095      0.00336452     -0.00323228      0.00379026
      0.09412248      0.04042034      0.04355907      0.09863850      0.02127514      0.00263096      0.02122959      0.04206353      0.05578206      0.08428535      0.00817933     -0.09163392     -0.01876681      0.06177632      0.00400082      0.05946654     -0.03132204      0.01129342      0.01379813     -0.05276506      0.13227214      0.08732629      0.14884158      0.03461170      0.02112942     -0.02557431      0.21902717      0.00894916      0.00314740     -0.00312716      0.02613229     -0.00151806     -0.13541578     -0.00067942     -0.01662784      0.04217126      0.17435241      0.06844752     -0.00591735     -0.01746346      0.00884573      0.06035949      0.12685472      0.12258706      0.07062045      0.35384482     -0.03472873     -0.13742284     -0.50636939     -0.05300275     -0.52096449     -0.03100164      0.08342385     -0.07164995      0.00551555     -0.24379104      0.00186205      0.01937147     -0.04371290      0.00337452
      0.04729286      0.02732474      0.02589723      0.03351865      0.02583761     -0.01571363      0.01733278     -0.07289798      0.01828800     -0.08144456      0.02244498      0.04919998      0.10401901     -0.00138783      0.00954519     -0.08993282      0.09040338      0.06090256      0.02849831     -0.07446254     -0.11627346     -0.05282358     -0.02990871      0.12091405     -0.13313731     -0.19279917      0.00207047     -0.26592814     -0.68621308      0.11095525      0.29555648      0.12433514     -0.42453944     -0.07428108      0.00636735      0.03435693     -0.01947958     -0.04652878      0.05512745      0.03242955     -0.00105637     -0.02043459      0.02851464     -0.01152702     -0.00810320     -0.01201294     -0.00843704      0.00008403     -0.00145107     -0.00558788      0.04845177      0.00092027     -0.00833039      0.01060228     -0.01617092     -0.00129190     -0.00026438      0.00033034     -0.00492750     -0.00116739
      0.02249249     -0.10367567     -0.05932525      0.03188046     -0.00474934      0.20808792     -0.01723010     -0.11895247     -0.02575963     -0.12323196     -0.05763432     -0.06643858      0.04584743      0.07392538      0.06145570     -0.02991731     -0.21328822     -0.09037587      0.04495483      0.00034896     -0.05510982      0.09493845     -0.03723651     -0.05164220      0.08183452      0.03358262      0.01025050     -0.13032416      0.00805964      0.08806810     -0.11138550      0.07552768     -0.01079793      0.11728188      0.00435562      0.05254156     -0.04486891     -0.29686884      0.39036373      0.03266583      0.01722603     -0.07440243     -0.52026351     -0.13031581      0.11431088      0.19289413      0.00654628     -0.14802500     -0.05709404     -0.00732051     -0.12356308     -0.14074097      0.07329673     -0.01243093     -0.07407204      0.29576679      0.00645560     -0.01144779      0.07045001     -0.00186058
      0.08143459      0.05220277      0.06601518      0.00479850     -0.01787472     -0.04356602      0.07295746      0.11884474      0.13239652      0.17006780     -0.06299794     -0.05679394     -0.00493656     -0.09985311      0.08792277      0.21355130     -0.05661755     -0.16413690      0.12370343      0.03621735     -0.02360555      0.08530123      0.04151586      0.06850439     -0.04473521      0.08929553     -0.15785505     -0.10040640      0.05945922      0.00371536      0.11360349      0.01910766     -0.06926718     -0.08259575     -0.12502243      0.14096549      0.37207301     -0.23689070      0.03263980     -0.32209010      0.09208541     -0.20377616     -0.31341721      0.27030068     -0.09715388     -0.18948847      0.02522792      0.12830306      0.02579424     -0.02371085      0.07989009      0.08177218     -0.01859904     -0.01022700      0.09812676     -0.25689335     -0.00927069      0.01585138     -0.06225152      0.00303110
      0.01948707      0.04725736      0.04780992     -0.02054275     -0.05211896     -0.09914963      0.03458557      0.12456186      0.14612079     -0.07562823      0.03756841      0.02106986      0.11356044     -0.12897389      0.12862823      0.04113577      0.08686784     -0.07075211      0.05792281     -0.04024337     -0.00116185     -0.00686442      0.05718954      0.01643132     -0.09175142      0.02386481     -0.04867531     -0.07267917      0.07157351     -0.09501292      0.01737980     -0.12766139     -0.08780636      0.07030807     -0.04123492     -0.10458968     -0.05034231     -0.01541964     -0.13760221     -0.10642345      0.01508727     -0.12477807      0.06892809     -0.13357324     -0.15149966     -0.49165758     -0.07453985     -0.00226534     -0.25232089     -0.02105563     -0.31155846     -0.23552960      0.09933003      0.02253994     -0.21928702      0.41460346      0.00126415     -0.00294080      0.07900858      0.00204879
      0.08428947     -0.11397355     -0.06617128      0.00245556     -0.08036109      0.15165376     -0.00549222     -0.06748768     -0.07059975     -0.08873846      0.04276083     -0.12126283     -0.00330967      0.16634972      0.03851093      0.24408709     -0.09060755      0.07779036      0.09143901     -0.10629259      0.14889084     -0.04392436      0.34082036      0.29254469     -0.11686119     -0.06111849     -0.14685824      0.05936394     -0.05675598      0.00820118     -0.01571166     -0.03136447      0.00828893      0.09027036      0.01430134     -0.05715986      0.07839509      0.04788769     -0.03532730      0.00992090     -0.01920404      0.11998335      0.00187203     -0.07668328      0.01639967     -0.06522431      0.09717799      0.06887877      0.51222721      0.18428486     -0.37381229     -0.05769387      0.06419149      0.06474093     -0.03598949     -0.08031540     -0.00744103      0.01352496     -0.00696769      0.00025066
      0.02061983      0.04883588      0.04463294      0.16530013      0.04102492     -0.04413647     -0.09584515      0.18399981      0.08325336      0.09584328     -0.06517020     -0.10171455     -0.07381256      0.00053298     -0.00273610     -0.04079306     -0.00762684      0.04847276     -0.06907847      0.04642989     -0.02647107      0.05789542     -0.02591771     -0.18505358      0.07172483     -0.07572621      0.11445348     -0.05781996     -0.03597095      0.02265531      0.06726886      0.06543943      0.06982693      0.16969420      0.10500359     -0.08918337     -0.30353810     -0.55623319     -0.30585926      0.12639380      0.07224910     -0.24151946      0.12876492      0.19679989     -0.01230551      0.09003314      0.12999315      0.07342478      0.19855749      0.08651662     -0.17172241     -0.03646368      0.03952469      0.04777887     -0.00988070     -0.04039307     -0.00514898      0.00173936     -0.02591732      0.00302603
     -0.00216346      0.07866994      0.01882990     -0.08341885     -0.09080905      0.07774537      0.03517319     -0.26836190      0.08017452     -0.15473871     -0.00423690     -0.17137514      0.01094124      0.03503422      0.09786247      0.18588406      0.00198692      0.10763137      0.08352516      0.00546957      0.13848406     -0.00888705      0.17290984      0.17148027     -0.07457022     -0.13645328     -0.38974156      0.32485084     -0.09177598     -0.03946513      0.13814160      0.08659852      0.24338570     -0.02533508      0.04331741      0.04308817     -0.21039259     -0.18953673     -0.06151081      0.05554887      0.03995491     -0.12225599      0.06374399      0.11343394     -0.00733308      0.08219078     -0.03380404     -0.04292266     -0.34611490     -0.11282510      0.21226259      0.01637341     -0.03332675     -0.03177276      0.01424590      0.06276444      0.00373700      0.00239691      0.01783053     -0.00026254
      0.02573269     -0.05227153     -0.02602116      0.03166585      0.01254009      0.12660259     -0.05483975      0.02903459      0.06308275     -0.09339901     -0.01456864      0.02975395      0.06718403     -0.08364457      0.01293458     -0.02261325      0.00592487      0.05822671     -0.11933338      0.03636297     -0.15869251     -0.09785476      0.05474604     -0.03533064     -0.03040875     -0.00623882     -0.03450261      0.02715150      0.05451214      0.06485103      0.00291782     -0.11404391      0.09000689      0.09867556     -0.06782472      0.20476252      0.34859698     -0.33077059      0.40615427      0.13636275     -0.06300189     -0.03080440      0.50234870     -0.14378118      0.00273109     -0.05540881     -0.06920525      0.14220417     -0.04626021      0.17696276      0.03253424     -0.11764382     -0.15057257     -0.09427978     -0.00014655     -0.04873459      0.02390029      0.00451509     -0.00669601      0.00361827
      0.00336975     -0.00617947      0.11052109     -0.03792867      0.00854261      0.16091625      0.04401982     -0.03160822      0.03494093      0.11920705     -0.06641388      0.06456699      0.00295281      0.04682494      0.15377530      0.03920462     -0.06337431     -0.05944501     -0.18323035     -0.15513351     -0.10435031     -0.07469407      0.02491286     -0.01170093      0.15115995      0.05022929      0.04226711      0.18263600     -0.06558534     -0.05326565      0.02818141     -0.10201619     -0.10264495      0.00161035     -0.04316340      0.02437161     -0.17413220     -0.00683269     -0.05948805     -0.06627494     -0.21161433      0.10748520     -0.14823667     -0.09161995     -0.64922123      0.21297671     -0.12357122      0.25417581     -0.02554056      0.12825424      0.00001176     -0.13141597     -0.08685062     -0.11989622      0.01066669     -0.04931821      0.02935231      0.00274362     -0.00604648     -0.01628421
     -0.03195840     -0.01064941      0.05484295      0.06815849     -0.04655931     -0.05558935      0.06301354      0.02035286      0.00378197     -0.09591793      0.12121293      0.01647385     -0.09328786      0.03305818     -0.02044600     -0.03248951     -0.02357294      0.02891801     -0.00842881     -0.10954367     -0.03081058     -0.09908655      0.07177329     -0.08077715      0.08412590      0.05029959     -0.07988557     -0.04594669      0.02537824     -0.10705097     -0.03070093      0.16835545      0.01117598     -0.02322345     -0.09705992      0.00729470      0.12848853     -0.15978093      0.13391939      0.01761094     -0.07872314      0.05300170      0.16797005     -0.06655638     -0.34440014      0.06879612      0.00727269     -0.10678855      0.12498395     -0.51170436     -0.06517889      0.35764197      0.33186754      0.27622247     -0.02451762      0.07737864     -0.02909865     -0.00347772      0.00561742     -0.01787121
      0.00681176     -0.11031779     -0.02461155      0.12057139     -0.02168546      0.02429515      0.01149939      0.11262708     -0.04400114     -0.04870991     -0.00974558      0.01482392      0.06731615      0.06335851     -0.01516127     -0.01122281      0.01054837      0.06100428     -0.10974747      0.10417771      0.16516200     -0.18385682     -0.00787190     -0.09812546      0.11022896      0.14000247     -0.23089521      0.15966156      0.21156477      0.24373286      0.12014553      0.23390960     -0.38813521     -0.02430182      0.24161255      0.14404330     -0.07667520      0.04158780     -0.04796063     -0.37250570      0.04289699     -0.18921963      0.12212256     -0.24207845      0.06619716      0.09507645     -0.00017185     -0.03018565      0.01005800      0.06215263     -0.01979775     -0.02243215     -0.00846800      0.07688894      0.20556897      0.06804660      0.00655404     -0.01358396      0.02966943      0.02233948
      0.18710853      0.02142815      0.06876788      0.08865402      0.11645317      0.02201041      0.14693032     -0.16562903      0.00274498      0.04048706     -0.10757023      0.17506973      0.05076021      0.08736767     -0.10775202      0.02895149     -0.07909968      0.04807680      0.16529311      0.01853205     -0.10067551     -0.06783368     -0.01431804     -0.00859011      0.06215535     -0.27069251      0.13749791     -0.14132823     -0.14972356     -0.12971968     -0.10081209     -0.11632122      0.37812001      0.04202887     -0.01084949      0.05929018     -0.03043601      0.03601675     -0.05884023     -0.53635740      0.01230396     -0.20449619      0.12703956     -0.25021156     -0.01556262      0.08863176      0.07298777     -0.10057376      0.01535235      0.04053530     -0.00510254      0.03416034      0.00096485      0.00550786      0.05204799      0.01101028      0.00791993     -0.00695247      0.00946371     -0.00413760
